M0036A,8.96,112.46,15.99,-4.12734,1.70767,1.2705,8.20856,9.11434,
M0036A,9.06,112.56,16.01,1.3022,-0.918838,4.1321,9.04101,9.80906,
M0036A,9.16,112.66,16.04,39.5411,0.135825,0.265117,9.09245,8.96937,
M0036A,9.26,112.76,16.07,5.94433,2.74414,1.08255,10.4738,10.5332,
M0036A,9.36,112.86,16.10,13.988,3.35874,0.0261314,10.096,11.9582,
M0036A,9.46,112.96,16.13,15.3588,2.39683,1.12737,11.729,10.5654,
M0036A,9.56,113.06,16.15,13.0366,3.5421,-0.62673,8.23057,8.03794,
M0036A,9.66,113.16,16.18,5.27003,3.59894,0.0424677,8.68605,8.38181,
M0036A,9.76,113.26,16.21,1.94677,9.07881,-3.74985,8.99313,10.5603,
M0036A,9.86,113.36,16.24,8.8185,0.276249,1.21519,6.80113,8.35389,
M0036A,9.96,113.46,16.26,10.0095,0.747029,1.61237,7.85663,7.91882,
M0036A,10.06,113.56,16.29,4.73783,0.484023,2.0398,8.49397,9.42953,
M0036A,10.16,113.66,16.32,-6.71207,4.5792,-1.00977,7.67947,10.5531,
M0036A,10.26,113.76,16.35,11.6602,1.36952,0.367846,6.25188,11.3276,
M0036A,10.36,113.86,16.38,8.79771,1.34046,0.425028,7.2266,9.19651,
M0036A,10.46,113.96,16.40,-3.90292,3.43152,0.394246,10.12,12.8581,
M0036A,10.56,114.06,16.43,-4.25886,3.02484,0.309874,7.64246,12.5483,
M0036A,10.66,114.16,16.46,8.99399,2.88098,-0.0483808,8.84067,14.1083,
M0036A,10.76,114.26,16.49,-1.27549,2.03875,0.253684,6.26124,,
M0036A,10.86,114.36,16.52,0.841722,1.78765,0.629566,6.77512,,
M0036A,10.96,114.46,16.54,-3.3579,2.07108,-0.0130795,3.12958,,
M0036A,11.06,114.56,16.57,-1.80103,1.5924,-0.0525804,3.09508,,
M0036A,11.16,114.66,16.60,3.02569,1.27472,-0.0210819,2.93714,,
M0036A,11.26,114.76,16.63,13.3601,-0.101238,0.474764,3.45718,,
M0036A,11.36,114.86,16.65,13.3531,-0.116218,0.183334,2.76803,,
M0036A,11.46,114.96,16.68,7.65587,-0.0822487,0.387392,2.41922,,
M0036A,11.56,115.06,16.71,2.63223,1.0023,-0.00905518,2.76254,,
M0036A,11.66,115.16,16.74,4.7052,0.922101,-0.520287,3.25151,,
M0036A,11.76,115.26,16.77,-1.62257,0.943033,0.186058,2.58946,,
M0036A,11.86,115.36,16.79,11.6555,0.725987,-0.0259243,4.14108,,
M0036A,11.96,115.46,16.82,-1.81586,1.45313,0.801896,4.64338,,
M0036A,12.06,115.56,16.85,-54.766,9.74183,0.281499,5.34536,,
M0036A,12.16,115.66,16.88,9.31332,1.07681,-0.0152382,4.65487,,
M0036A,12.26,115.76,16.91,-19.7869,3.30056,-0.169389,3.78599,,
M0036A,12.36,115.86,16.93,-3.85969,2.53293,0.267421,5.78156,,
M0036A,12.46,115.96,16.96,5.36547,1.07977,-0.170755,5.28518,,
M0036A,12.56,116.06,16.99,12.0294,-0.422947,0.915949,4.07646,,
M0036A,12.66,116.16,17.02,3.98428,0.581243,0.315863,3.75936,,
M0036A,12.76,116.26,17.04,-2.14105,1.59892,-0.0643299,4.08975,,
M0036A,12.86,116.36,17.07,-13.5607,2.96193,0.326491,2.90211,,
M0036A,12.96,116.46,17.10,3.11067,0.0356361,-0.00334262,1.85841,,
M0036A,13.06,116.56,17.13,-2.73795,1.76176,0.112253,4.11188,,
M0036A,13.16,116.66,17.16,-1.16606,0.831896,0.00771028,1.71076,,
M0036A,13.26,116.76,17.18,-35.452,4.40605,0.139488,2.22108,,
M0036A,13.36,116.86,17.21,1.46451,0.811374,-0.0801699,3.43389,,
M0036A,13.46,116.96,17.24,-0.645141,-0.584641,1.25315,2.23939,,
M0036A,13.56,117.06,17.27,2.78601,0.19467,0.77599,3.02733,,
M0036A,13.66,117.16,17.30,-0.922281,2.46569,-1.19278,2.88515,,
M0036A,13.76,117.26,17.32,-1.87016,1.69578,-0.0973565,3.78599,,
M0036A,13.86,117.36,17.35,13.8948,0.642011,-0.0271253,3.96461,,
M0036A,13.96,117.46,17.38,7.0522,0.277782,-0.00537013,2.39115,,
M0036A,14.06,117.56,17.41,-2.07404,0.767758,-0.019938,3.75384,,
M0036A,14.16,117.66,17.43,15.6249,-0.257174,0.886053,4.42335,,
M0036A,14.26,117.76,17.46,-1.40588,1.16109,0.0230903,2.51025,,
M0036A,14.36,117.86,17.49,-1.15598,1.16373,-0.0214536,3.39099,,
M0036A,14.46,117.96,17.52,0.787826,0.290198,1.09582,3.77604,,
M0036A,14.56,118.06,17.55,4.11527,-0.210474,0.798894,2.88421,,
M0036A,14.66,118.16,17.57,-5.63546,0.65274,0.371916,2.05459,,
M0036A,14.76,118.26,17.60,7.98207,1.36143,-0.0304671,4.24493,,
M0036A,14.86,118.36,17.63,0.0657413,2.08539,-0.189139,3.99528,,
M0036A,14.96,118.46,17.66,3.28516,1.13248,-0.00757698,3.0046,,
M0036A,15.06,118.56,17.69,5.22482,1.27705,-0.00584575,4.05996,,
M0036A,15.16,118.66,17.71,11.3745,0.584013,-0.0229256,3.37619,,
M0036A,15.26,118.76,17.74,8.15257,-0.238791,0.805732,2.72561,,
M0036A,15.36,118.86,17.77,53.5855,-3.69911,1.24434,2.38764,,
M0036A,15.46,118.96,17.80,-2.09044,1.55838,-0.0132188,3.06182,,
M0036A,15.56,119.06,17.82,-2.37562,0.474115,-0.053946,2.16929,,
M0036A,15.66,119.16,17.85,3.22181,0.556635,-0.050419,2.68923,,
M0036A,15.76,119.26,17.88,3.42825,-0.619729,1.379,2.53994,,
M0036A,15.86,119.36,17.91,-1.30893,1.63793,0.0178959,2.73498,,
M0036A,15.96,119.46,17.94,8.99976,0.934793,-0.0798602,3.899,,
M0036A,16.06,119.56,17.96,-1.19179,0.378505,0.540055,3.41928,,
M0036A,16.16,119.66,17.99,-1.38127,0.231577,1.17943,3.35937,,
M0036A,16.26,119.76,18.02,-1.24687,0.411961,0.631723,2.21168,,
M0036A,16.36,119.86,18.05,-0.710052,1.63494,0.000667082,3.24672,,
M0036A,16.46,119.96,18.08,-2.08521,1.65989,-0.0358936,2.74711,,
M0036A,16.56,120.06,18.10,9.66104,-0.819354,0.854425,2.2189,,
M0036A,16.66,120.16,18.13,-4.27771,0.729298,-0.0348877,3.06882,,
M0036A,16.76,120.26,18.16,7.56151,-0.937483,1.34365,2.87767,,
M0036A,16.86,120.36,18.19,-15.4052,-0.944719,6.66484,1.35288,,
M0036A,16.96,120.46,18.21,-2.39736,1.77904,-0.00911645,3.07433,,
M0036A,17.06,120.56,18.24,1.77168,0.787337,-0.103704,3.24938,,
M0036A,17.16,120.66,18.27,-3.52887,2.4674,0.0597253,4.40614,,
M0036A,17.26,120.76,18.30,-2.42147,1.34081,0.410208,3.86079,,
M0036A,17.36,120.86,18.33,1.89075,-0.547648,1.18247,2.68232,,
M0036A,17.46,120.96,18.35,-1.24025,0.753069,-0.0111021,1.65626,,
M0036A,17.56,121.06,18.38,0.952746,1.73626,0.0365842,3.41649,,
M0036A,17.66,121.16,18.41,6.7624,-0.491601,1.49649,4.247,,
M0036A,17.76,121.26,18.44,1.18092,0.0574094,1.18347,3.78536,,
M0036A,17.86,121.36,18.47,1.23365,-0.460609,1.18156,4.46846,,
M0036A,17.96,121.46,18.49,7.93706,0.809736,-0.0196773,2.89455,,
M0036A,18.06,121.56,18.52,7.12471,0.0344622,0.218349,2.33542,,
M0036A,18.16,121.66,18.55,2.16266,1.72891,-0.376071,3.50424,,
M0036A,18.26,121.76,18.58,-1.88266,1.60034,-0.167169,3.0509,,
M0036A,18.36,121.86,18.60,0.111279,1.65552,-0.0384737,3.22615,,
M0036A,18.46,121.96,18.63,-1.60396,2.08966,-0.0531684,4.75355,,
M0036A,18.56,122.06,18.66,1.2792,0.947554,-0.0370221,2.22435,,
M0036A,18.66,122.16,18.69,3.69951,0.241752,0.132916,2.34515,,
M0036A,18.76,122.26,18.72,12.8729,0.239935,-0.00951843,3.62366,,
M0036A,18.86,122.36,18.74,-12.4335,3.20265,-0.66919,3.18219,,
M0036A,18.96,122.46,18.77,-0.9325,1.24192,-0.023657,3.01133,,
M0036A,19.06,122.56,18.80,10.5833,0.420646,0.497065,4.08509,,
M0036A,19.16,122.66,18.83,0.469873,1.10595,0.38267,3.57387,,
M0036A,19.26,122.76,18.86,-0.939106,0.636786,0.579613,2.70052,,
M0036A,19.36,122.86,18.88,4.09973,0.35462,-0.00278628,2.00659,,
M0036A,19.46,122.96,18.91,12.3227,0.796646,-0.0674464,3.34592,,
M0036A,19.56,123.06,18.94,12.3491,0.418819,0.0709803,2.9212,,
M0036A,19.66,123.16,18.97,9.42301,0.971244,-0.0601925,3.77852,,
M0036A,19.76,123.26,18.99,18.6588,-0.121291,0.0735718,3.24407,,
M0036A,19.86,123.36,19.02,-0.307712,0.991652,0.0236802,2.76209,,
M0036A,19.96,123.46,19.05,18.8958,2.63163,0.0338092,2.72517,,
M0036A,20.06,123.56,19.08,2.43809,-0.279304,1.1122,3.23984,,
M0036A,20.16,123.66,19.11,-8.29752,1.30585,0.387744,2.91163,,
M0036A,20.26,123.76,19.13,-1.92144,1.52017,0.257746,3.42657,,
M0036A,20.36,123.86,19.16,-0.651797,-0.221786,1.55669,3.6133,,
M0036A,20.46,123.96,19.19,-0.905763,0.881206,-0.0662127,2.23276,,
M0036A,20.56,124.06,19.22,5.38669,0.0793575,0.721919,3.42769,,
M0036A,20.66,124.16,19.25,2.89903,1.34765,0.16481,3.76799,,
M0036A,20.76,124.26,19.27,2.77548,-0.42384,1.40582,4.44434,,
M0036A,20.86,124.36,19.30,-20.0203,3.34058,0.0637008,3.80164,,
M0036A,20.96,124.46,19.33,-1.20918,2.15783,-0.0432475,4.51375,,
M0036A,21.06,124.56,19.36,55.2156,-8.87595,1.31389,3.98961,,
M0036A,21.16,124.66,19.38,0.306995,1.19642,-0.0131389,3.47558,,
M0036A,21.26,124.76,19.41,-2.73204,2.35994,0.0293255,4.27061,,
M0036A,21.36,124.86,19.44,5.14972,0.979831,0.985229,5.60604,,
M0036A,21.46,124.96,19.47,-6.67312,2.10982,-0.36917,3.78723,,
M0036A,21.56,125.06,19.50,1.1647,0.896508,0.285734,3.48427,,
M0036A,21.66,125.16,19.52,3.43662,2.12,-0.160862,4.67492,,
M0036A,21.76,125.26,19.55,4.42004,-0.793005,1.33116,3.60499,,
M0036A,21.86,125.36,19.58,25.3019,-0.00507904,0.472511,5.60695,,
M0036A,21.96,125.46,19.61,13.8745,-0.0333028,0.577909,3.6764,,
M0036A,22.06,125.56,19.64,20.9077,0.546439,-0.552869,3.04251,,
M0036A,22.16,125.66,19.66,2.16386,-0.347259,1.55427,3.45661,,
M0036A,22.26,125.76,19.69,30.6045,1.84091,-2.23995,3.08543,,
M0036A,22.36,125.86,19.72,-1.75179,1.08925,0.200147,3.10171,,
M0036A,22.46,125.96,19.75,2.53078,1.10671,-0.0607085,3.40313,,
M0036A,22.56,126.06,19.77,1.96792,1.79517,0.0882488,3.73858,,
M0036A,22.66,126.16,19.80,5.46647,-0.142087,1.12434,3.21153,,
M0036A,22.76,126.26,19.83,-2.67445,2.00293,-0.274247,3.25471,,
M0036A,22.86,126.36,19.86,-0.655677,-0.119292,1.34561,3.24354,,
M0036A,22.96,126.46,19.89,21.1162,0.595083,-0.237394,4.10179,,
M0036A,23.06,126.56,19.91,16.5777,0.159898,-0.0025472,3.40924,,
M0036A,23.16,126.66,19.94,6.77034,0.654062,-0.063027,3.07032,,
M0036A,23.26,126.76,19.97,-0.706276,-0.843934,1.35494,3.2183,,
M0036A,23.36,126.86,20.00,17.6703,0.520221,0.0374901,4.23873,,
M0036A,23.46,126.96,20.03,-0.480268,0.211465,-0.0179484,1.86262,,
M0036A,23.56,127.06,20.05,2.88145,0.123584,1.16245,3.73736,,
M0036A,23.66,127.16,20.08,10.6728,0.231312,0.486057,3.5762,,
M0036A,23.76,127.26,20.11,-1.52926,1.50741,-0.199652,3.57562,,
M0036A,23.86,127.36,20.14,21.4807,-0.0895233,0.262016,4.39971,,
M0036A,23.96,127.46,20.16,-1.77958,1.73255,-0.100175,3.39374,,
M0036A,24.06,127.56,20.19,-2.11443,2.10402,-0.352326,3.43163,,
M0036A,24.16,127.66,20.22,4.35436,0.860321,-0.0138561,2.41244,,
M0036A,24.26,127.76,20.25,0.632527,-0.85997,1.59954,3.26972,,
M0036A,24.36,127.86,20.28,1.12309,1.82951,0.0905584,4.65948,,
M0036A,24.46,127.96,20.30,-1.39402,2.09143,0.0342466,3.37783,,
M0036A,24.56,128.06,20.33,8.55464,1.49146,-0.097791,4.92812,,
M0036A,24.66,128.16,20.36,3.47035,7.38227,-5.49718,4.68813,,
M0036A,24.76,128.26,20.39,-1.2202,1.98389,-0.014609,4.31006,,
M0036A,24.86,128.36,20.42,-23.1513,3.92864,0.120538,4.49805,,
M0036A,24.96,128.46,20.44,-0.690015,0.530663,-0.0444641,3.25577,,
M0036A,25.06,128.56,20.47,0.562258,1.04371,-0.0578112,3.58907,,
M0036A,25.16,128.66,20.50,6.37773,-0.344746,0.729545,2.57584,,
M0036A,25.26,128.76,20.53,0.139595,0.240499,0.766952,2.73364,,
M0036A,25.36,128.86,20.55,8.07965,1.23628,0.158712,2.93617,,
M0036A,25.46,128.96,20.58,-3.08696,1.61173,0.721242,4.61301,,
M0036A,25.56,129.06,20.61,10.39,0.872437,-0.706229,3.0829,,
M0036A,25.66,129.16,20.64,0.886221,1.4197,0.341554,4.69125,,
M0036A,25.76,129.26,20.67,-3.43239,2.74196,-0.6974,3.21622,,
M0036A,25.86,129.36,20.69,14.6659,0.236277,-0.00300546,3.41928,,
M0036A,25.96,129.46,20.72,11.4397,-0.0608472,1.01044,4.28321,,
M0036A,26.06,129.56,20.75,-2.94828,1.1509,0.311016,3.27835,,
M0036A,26.16,129.66,20.78,24.5187,-0.841823,0.482502,2.23166,,
M0036A,26.26,129.76,20.80,-15.9998,0.322523,1.19808,4.7917,,
M0036A,26.36,129.86,20.83,3.58666,1.04772,0.386057,4.07911,,
M0036A,26.46,129.96,20.86,13.292,-0.152114,1.17369,4.40043,,
M0036A,26.56,130.06,20.89,-2.81649,2.27478,-0.0741476,4.07845,,
M0036A,26.66,130.16,20.92,17.3238,-0.0571756,0.103498,4.09777,,
M0036A,26.76,130.26,20.94,-2.69716,1.93059,-0.0405347,3.93217,,
M0036A,26.86,130.36,20.97,-2.66671,1.21057,0.641523,4.10851,,
M0036A,26.96,130.46,21.00,12.964,-0.728167,0.993092,4.6289,,
M0036A,27.06,130.56,21.03,-2.37089,2.55654,-0.0425355,5.90167,,
M0036A,27.16,130.66,21.06,11.6303,0.733154,-0.0270622,4.0951,,
M0036A,27.26,130.76,21.08,14.8326,0.291703,0.175181,4.29165,,
M0036A,27.36,130.86,21.11,-1.43309,0.257706,0.936796,3.41704,,
M0036A,27.46,130.96,21.14,12.0863,0.53232,0.148485,3.58379,,
M0036A,27.56,131.06,21.17,0.958062,2.34656,-0.058125,4.41688,,
M0036A,27.66,131.16,21.19,6.55858,2.10004,-0.0420603,6.63719,,
M0036A,27.76,131.26,21.22,-0.639004,4.07802,-1.78856,4.38056,,
M0036A,27.86,131.36,21.25,13.7735,0.288798,-0.00980511,3.40702,,
M0036A,27.96,131.46,21.28,14.9962,-0.100782,0.231195,4.25877,,
M0036A,28.06,131.56,21.31,0.355896,1.60222,0.963889,7.14658,,
M0036A,28.16,131.66,21.33,-2.05094,1.18229,1.14605,5.65662,,
M0036A,28.26,131.76,21.36,-1.5925,0.229112,1.29628,4.10582,,
M0036A,28.36,131.86,21.39,-2.3519,2.3439,-0.0231662,5.23733,,
M0036A,28.46,131.96,21.42,-2.09081,1.59068,0.0209643,3.58555,,
M0036A,28.56,132.06,21.45,14.8429,-0.0294137,0.47986,4.23049,,
M0036A,28.66,132.16,21.47,5.46855,1.99472,-0.124652,4.80823,,
M0036A,28.76,132.26,21.50,-3.62455,3.00575,0.355849,6.82405,,
M0036A,28.86,132.36,21.53,13.857,-0.195538,1.40963,5.50507,,
M0036A,28.96,132.46,21.56,16.0166,0.737612,-0.0704398,4.96283,,
M0036A,29.06,132.56,21.58,-37.6325,6.56396,0.354612,5.61334,,
M0036A,29.16,132.66,21.61,-1.90198,1.54439,-0.0501962,3.41202,,
M0036A,29.26,132.76,21.64,13.5275,1.45426,-0.0229588,5.94967,,
M0036A,29.36,132.86,21.67,8.23367,2.40968,-0.0590894,7.17697,,
M0036A,29.46,132.96,21.70,1.53801,0.729257,1.15883,4.76594,,
M0036A,29.56,133.06,21.72,-3.99981,3.13032,-0.0139804,6.48814,,
M0036A,29.66,133.16,21.75,14.9089,1.33761,0.775223,7.97788,,
M0036A,29.76,133.26,21.78,22.6424,0.526088,-0.0134019,7.29298,,
M0036A,29.86,133.36,21.81,5.36449,1.58752,-0.0289462,5.08235,,
M0036A,29.96,133.46,21.84,13.936,2.07348,0.61415,8.16885,,
M0036A,30.06,133.56,21.86,-7.50367,1.98247,1.98214,7.12454,,
M0036A,30.16,133.66,21.89,0.252162,2.859,-0.0351978,6.10377,,
M0036A,30.26,133.76,21.92,12.1901,-0.721796,2.13883,7.98956,,
M0036A,30.36,133.86,21.95,-3.20147,2.1308,0.70498,5.41503,,
M0036A,30.46,133.96,21.97,-7.70163,1.90017,-0.0989522,5.12724,,
M0036A,30.56,134.06,22.00,7.08067,3.26961,0.585164,9.51019,,
M0036A,30.66,134.16,22.03,5.1323,4.22986,-1.80518,7.14077,,
M0036A,30.76,134.26,22.06,8.53763,3.47206,-0.737383,7.1396,,
M0036A,30.86,134.36,22.09,-1.15669,2.18072,1.89288,8.32954,,
M0036A,30.96,134.46,22.11,29.4498,-0.377898,1.14205,7.12338,,
M0036A,31.06,134.56,22.14,-1.11048,2.46701,0.38177,6.6264,,
M0036A,31.16,134.66,22.17,28.3959,1.97467,-0.0104608,7.99606,,
M0036A,31.26,134.76,22.20,-21.3434,7.19411,0.427002,9.36167,,
M0036A,31.36,134.86,22.23,-0.0283242,2.8412,0.952962,7.4808,,
M0036A,31.46,134.96,22.25,-7.5306,3.95921,0.460391,5.7976,,
M0036A,31.56,135.06,22.28,41.2618,0.94356,-0.0284494,9.44571,,
M0036A,31.66,135.16,22.31,-1.10534,2.49154,0.802256,8.59818,,
M0036A,31.76,135.26,22.34,-13.256,5.11576,-0.72092,7.76148,,
M0036A,31.86,135.36,22.36,-0.509489,3.35631,-0.0998467,7.30722,,
M0036A,31.96,135.46,22.39,3.37136,2.82892,-0.0332302,7.16174,,
M0036A,32.06,135.56,22.42,-1.40082,3.53799,0.964343,9.66431,,
M0036A,32.16,135.66,22.45,-2.7697,3.91393,0.551076,9.9681,,
M0036A,32.26,135.76,22.48,-4.78008,4.83491,0.965936,10.7602,,
M0036A,32.36,135.86,22.50,-34.6668,4.21722,1.92885,8.19555,,
M0036A,32.46,135.96,22.53,7.04878,2.55309,-0.0307502,8.39234,,
M0036A,32.56,136.06,22.56,10.7047,1.59133,0.720191,7.73133,,
M0036A,32.66,136.16,22.59,14.0643,1.34341,1.82422,11.3058,,
M0036A,32.76,136.26,22.62,-5.40468,4.42395,-0.0889554,9.62279,,
M0036A,32.86,136.36,22.64,2.49835,1.9702,0.796565,7.53845,,
M0036A,32.96,136.46,22.67,-2.51344,2.14626,1.47485,8.86402,,
M0036A,33.06,136.56,22.70,25.0332,3.02511,-0.0227699,11.7179,,
M0036A,33.16,136.66,22.73,5.73562,2.67807,0.04735,7.83742,,
