M0042A,18.81,72.73,13.55,-8.87169,3.38352,2.97647,,22.0372
M0042A,18.91,72.83,13.58,-7.44286,5.0686,2.88603,,22.8502
M0042A,19.01,72.93,13.60,9.54092,7.54069,0.0321074,,24.1424
M0042A,19.11,73.03,13.62,14.7813,8.0159,0.165238,,28.9404
M0042A,19.21,73.13,13.64,14.1636,9.52966,0.166405,,30.1364
M0042A,19.31,73.23,13.67,12.5598,8.46592,0.034527,,26.493
M0042A,19.41,73.33,13.69,12.7038,6.29805,0.0147723,,25.7252
M0042A,19.51,73.43,13.71,-7.14938,11.0973,-2.14461,,19.6809
M0042A,19.61,73.53,13.74,34.2496,3.48466,0.218373,,21.488
M0042A,19.71,73.63,13.76,29.6411,-0.417875,4.62398,,21.5007
M0042A,19.81,73.73,13.78,-9.39834,5.31545,1.58413,,22.8908
M0042A,19.91,73.83,13.81,12.8898,-1.52868,5.35211,,15.4302
M0042A,20.01,73.93,13.83,15.3267,8.3279,1.22503,,29.749
M0042A,20.11,74.03,13.85,-3.85811,6.98713,2.11711,,22.076
M0042A,20.21,74.13,13.87,-3.12443,-0.838659,5.98542,,14.726
M0042A,20.31,74.23,13.90,-10.5531,6.86927,0.590715,,21.4754
M0042A,20.41,74.33,13.92,0.778176,-6.35033,5.06097,,20.3438
M0042A,20.51,74.43,13.94,-11.5172,7.41485,3.59108,,29.5735
M0042A,20.61,74.53,13.97,7.66945,4.49512,2.30315,,21.526
M0042A,20.71,74.63,13.99,-5.17714,7.00394,0.0243728,,19.6693
M0042A,20.81,74.73,14.01,65.9148,3.95349,-0.198801,,25.0686
M0042A,20.91,74.83,14.04,-3.03377,11.4911,0.0013881,,32.5008
M0042A,21.01,74.93,14.06,-3.81764,4.55058,1.58749,,22.756
M0042A,21.11,75.03,14.08,14.4459,13.3512,0.0865436,,33.9866
M0042A,21.21,75.13,14.10,-7.74511,2.13327,6.01905,,30.3327
M0042A,21.31,75.23,14.13,23.4571,0.642742,5.39618,,22.3515
M0042A,21.41,75.33,14.15,29.4665,9.93025,-0.00367327,,32.0758
M0042A,21.51,75.43,14.17,83.3218,4.176,0.491937,,29.504
M0042A,21.61,75.53,14.20,9.9933,8.11502,-0.25687,,23.2888
M0042A,21.71,75.63,14.22,-11.8923,8.08175,2.13998,,27.0135
M0042A,21.81,75.73,14.24,-12.3092,8.9191,0.338193,,27.0453
M0042A,21.91,75.83,14.27,-10.1969,6.95977,0.35418,,19.0659
M0042A,22.01,75.93,14.29,25.1739,3.24941,3.00122,,22.7293
M0042A,22.11,76.03,14.31,-6.83494,6.41452,0.0262018,,20.189
M0042A,22.21,76.13,14.33,32.2955,0.350066,3.71942,,27.434
M0042A,22.31,76.23,14.36,29.2515,7.37979,-0.0349254,,29.7684
M0042A,22.41,76.33,14.38,41.5344,0.545325,4.43514,,21.9344
M0042A,22.51,76.43,14.40,-7.77789,8.19986,0.177993,,23.8877
M0042A,22.61,76.53,14.43,23.8841,6.20457,0.957911,,26.587
M0042A,22.71,76.63,14.45,-11.5988,10.0086,0.118181,,22.8232
M0042A,22.81,76.73,14.47,-8.60924,3.3245,4.67665,,22.102
M0042A,22.91,76.83,14.50,-1.83603,6.36386,-0.371257,,23.1936
M0042A,23.01,76.93,14.52,-11.443,7.99125,2.18604,,24.3432
M0042A,23.11,77.03,14.54,-5.31667,4.679,2.17936,,20.1772
M0042A,23.21,77.13,14.56,-10.2209,9.21537,0.0504998,,24.0143
M0042A,23.31,77.23,14.59,19.4399,5.11668,0.258042,,22.2063
M0042A,23.41,77.33,14.61,-6.6686,9.9608,0.177745,,25.8008
M0042A,23.51,77.43,14.63,8.68043,5.975,2.12181,,21.9857
M0042A,23.61,77.53,14.66,7.01749,6.17903,-0.0519007,,18.9432
M0042A,23.71,77.63,14.68,-1.64372,10.5736,-3.24732,,20.0948
M0042A,23.81,77.73,14.70,-9.06262,4.42416,2.98283,,20.7159
M0042A,23.91,77.83,14.73,42.8736,4.40062,-0.0722589,,18.3751
M0042A,24.01,77.93,14.75,7.75488,4.69307,0.171151,,17.1904
M0042A,24.11,78.03,14.77,8.27541,1.966,3.84705,,16.6155
M0042A,24.21,78.13,14.79,-5.47945,5.44823,0.46435,,17.7107
M0042A,24.31,78.23,14.82,5.06786,4.86317,1.42251,,17.7835
M0042A,24.41,78.33,14.84,6.15648,2.97694,2.20989,,17.09
M0042A,24.51,78.43,14.86,7.17633,8.32116,0.0339016,,23.2479
M0042A,24.61,78.53,14.89,-7.83413,6.99076,1.22213,,22.115
M0042A,24.71,78.63,14.91,9.49465,4.79302,0.0521612,,17.2208
M0042A,24.81,78.73,14.93,0.954651,5.42981,0.817504,,19.6001
M0042A,24.91,78.83,14.96,10.5523,5.83999,0.0982639,,20.8008
M0042A,25.01,78.93,14.98,-8.78035,5.62933,1.54535,,21.3127
M0042A,25.11,79.03,15.00,39.7683,5.07851,0.00223335,,27.8972
M0042A,25.21,79.13,15.02,7.3223,6.58569,1.23177,,18.866
M0042A,25.31,79.23,15.05,42.7509,5.84296,0.526589,,27.418
M0042A,25.41,79.33,15.07,-10.1557,6.90286,-0.0165252,,20.8008
M0042A,25.51,79.43,15.09,19.3189,5.16533,4.03732,,32.9593
M0042A,25.61,79.53,15.12,23.9948,8.55485,0.738215,,33.0365
M0042A,25.71,79.63,15.14,3.98725,13.2231,0.214918,,37.2101
M0042A,25.81,79.73,15.16,-11.0233,9.74463,0.111148,,29.6015
M0042A,25.91,79.83,15.19,3.32653,12.8633,0.0542333,,37.847
