M0042A,7.69,61.61,10.99,0.754792,1.7885,0.711996,5.65818
M0042A,7.79,61.71,11.02,8.44989,1.52724,0.0447695,5.94773
M0042A,7.89,61.81,11.04,-0.511205,0.64342,1.05021,5.62642
M0042A,7.99,61.91,11.06,25.1834,0.36336,0.113558,5.07418
M0042A,8.09,62.01,11.09,4.75024,0.438834,0.44667,4.21344
M0042A,8.19,62.11,11.11,-3.79469,2.75739,0.0648176,6.69828
M0042A,8.29,62.21,11.13,-1.94349,1.39101,0.261998,4.76654
M0042A,8.39,62.31,11.16,2.11216,1.8628,0.18933,6.53524
M0042A,8.49,62.41,11.18,0.77607,1.88958,0.173248,5.31051
M0042A,8.59,62.51,11.20,-1.4776,0.505473,1.65509,6.48373
M0042A,8.69,62.61,11.22,-2.19605,1.66336,0.411745,5.22466
M0042A,8.79,62.71,11.25,-2.73814,2.43858,0.192552,5.97104
M0042A,8.89,62.81,11.27,7.61781,1.80241,0.362153,6.91186
M0042A,8.99,62.91,11.29,5.48653,0.099695,1.39391,4.78595
M0042A,9.09,63.01,11.32,5.96788,1.98908,-3.69E-05,6.35969
M0042A,9.19,63.11,11.34,6.47958,2.42273,0.0079627,7.22588
M0042A,9.29,63.21,11.36,5.95076,1.94677,0.355405,7.11074
M0042A,9.39,63.31,11.39,3.76418,0.748817,0.666413,5.03289
M0042A,9.49,63.41,11.41,11.9143,0.61024,0.33032,4.01695
M0042A,9.59,63.51,11.43,-0.102579,1.65358,0.472152,5.92919
M0042A,9.69,63.61,11.45,-2.47586,1.69819,0.35706,5.08867
M0042A,9.79,63.71,11.48,4.53434,0.847248,1.11472,5.49964
M0042A,9.89,63.81,11.50,-0.830226,0.188055,0.907302,4.37283
M0042A,9.99,63.91,11.52,3.07299,1.78991,-0.651081,4.33654
M0042A,10.09,64.01,11.55,9.17359,1.16156,0.0076966,4.82807
M0042A,10.19,64.11,11.57,20.3723,0.396835,0.0638505,5.24564
M0042A,10.29,64.21,11.59,0.811653,2.10176,0.146465,6.47288
M0042A,10.39,64.31,11.62,-0.262219,1.77298,0.53131,5.81007
M0042A,10.49,64.41,11.64,-1.5987,2.11072,0.0264497,5.12222
M0042A,10.59,64.51,11.66,21.9648,0.417168,-0.0585979,5.21076
M0042A,10.69,64.61,11.68,-1.51425,0.179275,1.28459,4.86743
M0042A,10.79,64.71,11.71,-59.5276,11.9577,0.86966,8.48975
M0042A,10.89,64.81,11.73,-2.37934,1.80506,0.61741,6.50884
M0042A,10.99,64.91,11.75,-0.825145,2.87269,0.103854,7.40836
M0042A,11.09,65.01,11.78,-2.87337,1.33856,0.949318,5.81595
M0042A,11.19,65.11,11.80,-3.7232,2.80027,0.663585,7.20764
M0042A,11.29,65.21,11.82,-1.2961,2.40204,-0.202568,6.87455
M0042A,11.39,65.31,11.85,13.8907,2.64519,-0.141844,8.13918
M0042A,11.49,65.41,11.87,7.4088,0.920447,0.775257,6.74038
M0042A,11.59,65.51,11.89,8.3067,1.13184,0.4241,6.25292
M0042A,11.69,65.61,11.91,9.10433,1.83342,0.0869846,7.69747
M0042A,11.79,65.71,11.94,4.44299,0.533028,1.64435,7.15826
M0042A,11.89,65.81,11.96,4.04289,-0.970818,2.15238,5.99927
M0042A,11.99,65.91,11.98,10.5808,0.535084,0.750682,6.79206
M0042A,12.09,66.01,12.01,5.93162,1.50624,0.0752289,5.54801
M0042A,12.19,66.11,12.03,-2.17466,1.47285,0.597061,6.55454
M0042A,12.29,66.21,12.05,-1.47086,1.2241,0.00299603,4.12949
M0042A,12.39,66.31,12.08,5.77979,2.00888,-0.567909,5.89378
M0042A,12.49,66.41,12.10,1.72232,1.98608,0.216748,6.28111
M0042A,12.59,66.51,12.12,6.27483,3.11359,-0.0702217,8.8027
M0042A,12.69,66.61,12.14,6.47781,1.70735,0.000706101,6.92467
M0042A,12.79,66.71,12.17,8.78362,2.39559,-0.019971,7.77351
M0042A,12.89,66.81,12.19,8.13782,2.10494,0.12451,7.21472
M0042A,12.99,66.91,12.21,-0.148997,1.24902,0.952154,6.40744
M0042A,13.09,67.01,12.24,12.6242,2.51702,0.0006215,8.59602
M0042A,13.19,67.11,12.26,-4.15727,2.79431,-0.290955,7.09896
M0042A,13.29,67.21,12.28,0.685728,1.2145,0.890069,6.10154
M0042A,13.39,67.31,12.31,7.4901,2.54073,0.284368,9.28829
M0042A,13.49,67.41,12.33,-0.895262,1.49258,0.607235,5.84818
